candidate_evaluations,critical_paths_found,relay_cascade_paths_found,captured_load_shed_mw,critical_recall,relay_cascade_recall,query_precision
1599,1359,1243,43659.65123698083,0.7282958199356914,0.720162224797219,0.849906191369606
1600,1360,1244,43744.77931307481,0.7288317256162915,0.7207415990730012,0.85
1601,1361,1245,43829.90738916879,0.7293676312968917,0.7213209733487833,0.8500936914428482
1602,1362,1246,43915.035465262765,0.729903536977492,0.7219003476245655,0.850187265917603
1603,1363,1247,44000.16354135674,0.7304394426580921,0.7224797219003476,0.8502807236431691
1604,1364,1248,44085.29161745072,0.7309753483386924,0.7230590961761297,0.8503740648379052
1605,1365,1249,44170.419693544696,0.7315112540192926,0.723638470451912,0.8504672897196262
1606,1366,1250,44255.54776963867,0.7320471596998929,0.7242178447276941,0.8505603985056039
1607,1367,1251,44340.67584573265,0.732583065380493,0.7247972190034763,0.85065339141257
1608,1368,1252,44425.80392182663,0.7331189710610932,0.7253765932792584,0.8507462686567164
1609,1369,1253,44510.931997920605,0.7336548767416935,0.7259559675550405,0.8508390304536979
1610,1370,1254,44596.06007401458,0.7341907824222936,0.7265353418308227,0.8509316770186336
1611,1371,1255,44681.18815010856,0.7347266881028939,0.7271147161066048,0.851024208566108
1612,1372,1256,44766.316226202536,0.7352625937834941,0.727694090382387,0.8511166253101737
1613,1373,1257,44851.44430229651,0.7357984994640944,0.7282734646581692,0.8512089274643522
1614,1374,1258,44936.57237839049,0.7363344051446945,0.7288528389339514,0.8513011152416357
1615,1375,1259,45021.70045448447,0.7368703108252947,0.7294322132097335,0.8513931888544891
1616,1376,1260,45106.828530578445,0.737406216505895,0.7300115874855156,0.8514851485148515
1617,1377,1261,45191.95660667242,0.7379421221864951,0.7305909617612978,0.8515769944341373
1618,1378,1262,45277.0846827664,0.7384780278670954,0.7311703360370799,0.8516687268232386
1619,1379,1263,45362.212758860376,0.7390139335476956,0.7317497103128621,0.8517603458925262
1620,1380,1264,45447.34083495435,0.7395498392282959,0.7323290845886443,0.8518518518518519
1621,1381,1265,45532.46891104833,0.740085744908896,0.7329084588644265,0.8519432449105491
1622,1382,1266,45617.59698714231,0.7406216505894962,0.7334878331402086,0.8520345252774353
1623,1383,1267,45702.725063236285,0.7411575562700965,0.7340672074159907,0.8521256931608133
1624,1384,1268,45787.85313933026,0.7416934619506966,0.7346465816917729,0.8522167487684729
1625,1385,1269,45872.98121542424,0.7422293676312969,0.735225955967555,0.8523076923076923
1626,1386,1270,45958.109291518216,0.7427652733118971,0.7358053302433372,0.8523985239852399
1627,1387,1271,46043.23736761219,0.7433011789924974,0.7363847045191193,0.8524892440073756
1628,1388,1272,46128.36544370617,0.7438370846730975,0.7369640787949016,0.8525798525798526
1629,1389,1273,46213.49351980015,0.7443729903536977,0.7375434530706837,0.852670349907919
1630,1390,1274,46298.621595894125,0.744908896034298,0.7381228273464658,0.852760736196319
1631,1391,1275,46383.7496719881,0.7454448017148981,0.738702201622248,0.8528510116492949
1632,1392,1276,46468.87774808208,0.7459807073954984,0.7392815758980301,0.8529411764705882
1633,1393,1277,46554.005824176056,0.7465166130760986,0.7398609501738123,0.8530312308634416
1634,1394,1278,46639.13390027003,0.7470525187566989,0.7404403244495944,0.8531211750305998
1635,1395,1279,46724.26197636401,0.747588424437299,0.7410196987253765,0.8532110091743119
1636,1396,1280,46809.39005245799,0.7481243301178992,0.7415990730011588,0.8533007334963325
1637,1397,1281,46894.518128551965,0.7486602357984995,0.7421784472769409,0.853390348197923
1638,1398,1282,46979.64620464594,0.7491961414790996,0.7427578215527231,0.8534798534798534
1639,1399,1283,47064.77428073992,0.7497320471596999,0.7433371958285052,0.8535692495424039
1640,1400,1284,47149.902356833896,0.7502679528403001,0.7439165701042874,0.8536585365853658
1641,1401,1285,47235.03043292787,0.7508038585209004,0.7444959443800695,0.8537477148080439
1642,1402,1286,47320.15850902185,0.7513397642015005,0.7450753186558516,0.853836784409257
1643,1403,1287,47405.28658511583,0.7518756698821008,0.7456546929316339,0.8539257455873402
1644,1404,1288,47490.414661209805,0.752411575562701,0.746234067207416,0.8540145985401459
1645,1405,1289,47575.54273730378,0.7529474812433011,0.7468134414831982,0.8541033434650456
1646,1406,1290,47660.67081339776,0.7534833869239014,0.7473928157589803,0.8541919805589308
1647,1407,1291,47745.798889491736,0.7540192926045016,0.7479721900347625,0.8542805100182149
1648,1408,1292,47830.92696558571,0.7545551982851019,0.7485515643105446,0.8543689320388349
1649,1409,1293,47916.05504167969,0.755091103965702,0.7491309385863267,0.8544572468162522
1650,1410,1294,48001.18311777367,0.7556270096463023,0.7497103128621089,0.8545454545454545
1651,1411,1295,48086.311193867645,0.7561629153269025,0.7502896871378911,0.854633555420957
1652,1412,1296,48171.43926996162,0.7566988210075026,0.7508690614136733,0.8547215496368039
1653,1413,1297,48256.5673460556,0.7572347266881029,0.7514484356894554,0.8548094373865699
1654,1414,1298,48341.695422149576,0.7577706323687031,0.7520278099652375,0.8548972188633616
1655,1415,1299,48426.82349824355,0.7583065380493034,0.7526071842410197,0.8549848942598187
1656,1416,1300,48511.95157433753,0.7588424437299035,0.7531865585168018,0.855072463768116
1657,1417,1301,48597.07965043151,0.7593783494105038,0.753765932792584,0.8551599275799638
1658,1418,1302,48682.207726525485,0.759914255091104,0.7543453070683661,0.8552472858866104
1659,1419,1303,48767.33580261946,0.7604501607717041,0.7549246813441484,0.8553345388788427
1660,1420,1304,48852.46387871344,0.7609860664523044,0.7555040556199305,0.8554216867469879
1661,1421,1305,48937.591954807416,0.7615219721329046,0.7560834298957126,0.8555087296809151
1662,1422,1306,49022.72003090139,0.7620578778135049,0.7566628041714948,0.855595667870036
1663,1423,1307,49107.84810699537,0.762593783494105,0.7572421784472769,0.8556825015033073
1664,1424,1308,49192.97618308935,0.7631296891747053,0.7578215527230591,0.8557692307692307
1665,1425,1309,49278.104259183325,0.7636655948553055,0.7584009269988412,0.8558558558558559
1666,1426,1310,49363.2323352773,0.7642015005359056,0.7589803012746235,0.8559423769507803
1667,1427,1311,49448.36041137128,0.7647374062165059,0.7595596755504056,0.8560287942411517
1668,1428,1312,49533.488487465256,0.7652733118971061,0.7601390498261877,0.8561151079136691
1669,1429,1312,49554.580546512945,0.7658092175777064,0.7601390498261877,0.8562013181545836
1670,1430,1312,49575.672605560634,0.7663451232583065,0.7601390498261877,0.8562874251497006
1671,1431,1313,49596.76466460832,0.7668810289389068,0.7607184241019699,0.8563734290843806
1672,1432,1313,49617.85672365601,0.767416934619507,0.7607184241019699,0.8564593301435407
1673,1433,1313,49638.9487827037,0.7679528403001071,0.7607184241019699,0.8565451285116558
1674,1434,1313,49660.04084175139,0.7684887459807074,0.7607184241019699,0.8566308243727598
1675,1435,1314,49681.13290079908,0.7690246516613076,0.761297798377752,0.8567164179104477
1676,1436,1314,49702.22495984677,0.7695605573419079,0.761297798377752,0.8568019093078759
1677,1437,1314,49723.31701889446,0.770096463022508,0.761297798377752,0.8568872987477638
1678,1438,1314,49744.409077942146,0.7706323687031083,0.761297798377752,0.8569725864123957
1679,1439,1314,49765.501136989835,0.7711682743837085,0.761297798377752,0.8570577724836212
1680,1440,1315,49786.593196037524,0.7717041800643086,0.7618771726535342,0.8571428571428571
1681,1441,1316,49807.68525508521,0.7722400857449089,0.7624565469293163,0.8572278405710886
1682,1442,1317,49828.7773141329,0.7727759914255091,0.7630359212050984,0.8573127229488704
1683,1443,1318,49849.86937318059,0.7733118971061094,0.7636152954808807,0.857397504456328
1684,1444,1319,49870.96143222828,0.7738478027867095,0.7641946697566628,0.8574821852731591
1685,1445,1320,49892.05349127597,0.7743837084673098,0.764774044032445,0.857566765578635
1686,1446,1321,49913.14555032366,0.77491961414791,0.7653534183082271,0.8576512455516014
1687,1447,1322,49934.23760937135,0.7754555198285101,0.7659327925840093,0.8577356253704801
1688,1448,1323,49955.329668419035,0.7759914255091104,0.7665121668597914,0.8578199052132701
1689,1449,1324,49976.421727466724,0.7765273311897106,0.7670915411355735,0.8579040852575488
1690,1450,1325,49997.51378651441,0.7770632368703109,0.7676709154113557,0.8579881656804734
1691,1451,1326,50018.6058455621,0.777599142550911,0.7682502896871379,0.8580721466587817
1692,1452,1327,50039.69790460979,0.7781350482315113,0.7688296639629201,0.8581560283687943
1693,1453,1328,50060.78996365748,0.7786709539121115,0.7694090382387022,0.8582398109864147
1694,1454,1329,50081.88202270517,0.7792068595927116,0.7699884125144844,0.8583234946871311
1695,1455,1330,50102.97408175286,0.7797427652733119,0.7705677867902665,0.8584070796460177
1696,1456,1331,50124.06614080055,0.7802786709539121,0.7711471610660486,0.8584905660377359
1697,1457,1332,50145.158199848236,0.7808145766345124,0.7717265353418308,0.858573954036535
1698,1458,1333,50166.250258895925,0.7813504823151125,0.772305909617613,0.8586572438162544
1699,1459,1334,50187.342317943614,0.7818863879957128,0.7728852838933952,0.8587404355503238
1700,1460,1335,50208.4343769913,0.782422293676313,0.7734646581691773,0.8588235294117647
1701,1461,1336,50229.52643603899,0.7829581993569131,0.7740440324449595,0.8589065255731922
1702,1462,1337,50250.61849508668,0.7834941050375134,0.7746234067207416,0.8589894242068156
1703,1463,1338,50271.71055413437,0.7840300107181136,0.7752027809965237,0.8590722254844392
1704,1464,1339,50292.80261318206,0.7845659163987139,0.7757821552723059,0.8591549295774648
1705,1465,1340,50313.89467222975,0.785101822079314,0.776361529548088,0.8592375366568915
1706,1466,1341,50334.98673127744,0.7856377277599143,0.7769409038238703,0.8593200468933178
1707,1467,1342,50356.078790325126,0.7861736334405145,0.7775202780996524,0.859402460456942
1708,1468,1343,50377.170849372815,0.7867095391211146,0.7780996523754345,0.8594847775175644
1709,1469,1344,50398.262908420504,0.7872454448017149,0.7786790266512167,0.8595669982445875
1710,1470,1345,50419.35496746819,0.7877813504823151,0.7792584009269988,0.8596491228070176
1711,1471,1346,50440.44702651588,0.7883172561629154,0.779837775202781,0.8597311513734658
1712,1472,1347,50461.53908556357,0.7888531618435155,0.7804171494785631,0.8598130841121495
1713,1473,1348,50482.63114461126,0.7893890675241158,0.7809965237543454,0.8598949211908932
1714,1474,1349,50503.72320365895,0.789924973204716,0.7815758980301275,0.8599766627771295
1715,1475,1350,50524.81526270664,0.7904608788853161,0.7821552723059096,0.8600583090379009
1716,1476,1351,50545.90732175433,0.7909967845659164,0.7827346465816918,0.8601398601398601
1717,1477,1352,50566.999380802015,0.7915326902465166,0.7833140208574739,0.860221316249272
1718,1478,1353,50588.091439849704,0.7920685959271169,0.7838933951332561,0.860302677532014
1719,1479,1354,50609.18349889739,0.792604501607717,0.7844727694090382,0.8603839441535777
1720,1480,1355,50630.27555794508,0.7931404072883173,0.7850521436848203,0.8604651162790697
1721,1481,1356,50651.36761699277,0.7936763129689175,0.7856315179606026,0.8605461940732132
1722,1482,1357,50672.45967604046,0.7942122186495176,0.7862108922363847,0.8606271777003485
1723,1483,1358,50693.55173508815,0.7947481243301179,0.7867902665121669,0.8607080673244342
1724,1484,1359,50714.64379413584,0.7952840300107181,0.787369640787949,0.8607888631090487
1725,1485,1360,50735.73585318353,0.7958199356913184,0.7879490150637312,0.8608695652173913
1726,1486,1361,50756.827912231216,0.7963558413719185,0.7885283893395133,0.8609501738122828
1727,1487,1362,50777.919971278905,0.7968917470525188,0.7891077636152954,0.8610306890561668
1728,1488,1363,50799.012030326594,0.797427652733119,0.7896871378910776,0.8611111111111112
1729,1489,1364,50820.10408937428,0.7979635584137191,0.7902665121668598,0.8611914401388086
1730,1490,1365,50841.19614842197,0.7984994640943194,0.790845886442642,0.861271676300578
1731,1491,1366,50862.28820746966,0.7990353697749196,0.7914252607184241,0.8613518197573656
1732,1492,1367,50883.38026651735,0.7995712754555199,0.7920046349942063,0.8614318706697459
1733,1493,1368,50904.47232556504,0.80010718113612,0.7925840092699884,0.8615118291979227
1734,1494,1369,50925.56438461273,0.8006430868167203,0.7931633835457705,0.8615916955017301
1735,1495,1370,50946.65644366042,0.8011789924973205,0.7937427578215527,0.861671469740634
1736,1496,1371,50967.748502708106,0.8017148981779206,0.7943221320973349,0.8617511520737328
1737,1497,1372,50988.840561755795,0.8022508038585209,0.7949015063731171,0.8618307426597582
1738,1498,1373,51009.93262080348,0.8027867095391211,0.7954808806488992,0.8619102416570771
1739,1499,1374,51031.02467985117,0.8033226152197214,0.7960602549246814,0.8619896492236918
1740,1500,1375,51052.11673889886,0.8038585209003215,0.7966396292004635,0.8620689655172413
1741,1501,1376,51073.20879794655,0.8043944265809218,0.7972190034762456,0.8621481906950029
1742,1502,1377,51094.30085699424,0.804930332261522,0.7977983777520278,0.8622273249138921
1743,1503,1378,51115.39291604193,0.8054662379421221,0.7983777520278099,0.8623063683304647
1744,1504,1379,51136.48497508962,0.8060021436227224,0.7989571263035922,0.8623853211009175
1745,1505,1380,51157.577034137306,0.8065380493033226,0.7995365005793743,0.8624641833810889
1746,1506,1381,51178.669093184995,0.8070739549839229,0.8001158748551565,0.8625429553264605
1747,1507,1382,51199.761152232684,0.807609860664523,0.8006952491309386,0.862621637092158
1748,1508,1383,51220.85321128037,0.8081457663451233,0.8012746234067207,0.8627002288329519
1749,1509,1384,51241.94527032806,0.8086816720257235,0.8018539976825029,0.8627787307032591
1750,1510,1385,51263.03732937575,0.8092175777063236,0.802433371958285,0.8628571428571429
1751,1511,1386,51284.12938842344,0.8097534833869239,0.8030127462340672,0.8629354654483152
1752,1512,1387,51305.22144747113,0.8102893890675241,0.8035921205098494,0.863013698630137
1753,1513,1388,51326.31350651882,0.8108252947481244,0.8041714947856315,0.863091842555619
1754,1514,1389,51347.40556556651,0.8113612004287245,0.8047508690614137,0.863169897377423
1755,1515,1390,51368.497624614196,0.8118971061093248,0.8053302433371958,0.8632478632478633
1756,1516,1391,51389.589683661885,0.812433011789925,0.805909617612978,0.8633257403189066
1757,1517,1392,51410.681742709574,0.8129689174705252,0.8064889918887601,0.8634035287421742
1758,1518,1393,51431.77380175726,0.8135048231511254,0.8070683661645423,0.863481228668942
1759,1519,1394,51452.86586080495,0.8140407288317256,0.8076477404403245,0.8635588402501422
1760,1520,1395,51473.95791985264,0.8145766345123259,0.8082271147161066,0.8636363636363636
1761,1521,1396,51495.04997890033,0.815112540192926,0.8088064889918888,0.8637137989778535
1762,1522,1397,51516.14203794802,0.8156484458735263,0.8093858632676709,0.8637911464245176
1763,1523,1398,51537.23409699571,0.8161843515541265,0.8099652375434531,0.8638684061259218
1764,1524,1399,51558.3261560434,0.8167202572347267,0.8105446118192352,0.8639455782312925
1765,1525,1400,51579.418215091086,0.8172561629153269,0.8111239860950173,0.8640226628895185
1766,1526,1401,51600.510274138775,0.8177920685959271,0.8117033603707995,0.8640996602491506
1767,1527,1402,51621.60233318646,0.8183279742765274,0.8122827346465817,0.8641765704584041
1768,1528,1403,51642.69439223415,0.8188638799571275,0.8128621089223639,0.8642533936651584
1769,1529,1404,51663.78645128184,0.8193997856377278,0.813441483198146,0.8643301300169587
1770,1530,1405,51684.87851032953,0.819935691318328,0.8140208574739282,0.864406779661017
1771,1531,1406,51705.97056937722,0.8204715969989282,0.8146002317497103,0.8644833427442123
1772,1532,1407,51727.06262842491,0.8210075026795284,0.8151796060254924,0.8645598194130926
1773,1533,1408,51748.1546874726,0.8215434083601286,0.8157589803012746,0.8646362098138748
1774,1534,1409,51769.246746520286,0.8220793140407289,0.8163383545770567,0.8647125140924464
1775,1535,1410,51790.338805567975,0.822615219721329,0.816917728852839,0.8647887323943662
1776,1536,1411,51811.430864615664,0.8231511254019293,0.8174971031286211,0.8648648648648649
1777,1537,1412,51832.52292366335,0.8236870310825295,0.8180764774044033,0.8649409116488463
1778,1538,1413,51853.61498271104,0.8242229367631297,0.8186558516801854,0.8650168728908887
1779,1539,1414,51874.70704175873,0.8247588424437299,0.8192352259559675,0.8650927487352446
1780,1540,1415,51895.79910080642,0.8252947481243301,0.8198146002317497,0.8651685393258427
1781,1541,1416,51916.89115985411,0.8258306538049304,0.8203939745075318,0.8652442448062886
1782,1542,1417,51937.9832189018,0.8263665594855305,0.8209733487833141,0.8653198653198653
1783,1543,1418,51959.07527794949,0.8269024651661308,0.8215527230590962,0.8653954010095345
1784,1544,1419,51980.167336997176,0.827438370846731,0.8221320973348784,0.8654708520179372
1785,1545,1420,52001.259396044865,0.8279742765273312,0.8227114716106605,0.865546218487395
1786,1546,1421,52022.351455092554,0.8285101822079314,0.8232908458864426,0.8656215005599104
1787,1547,1422,52043.44351414024,0.8290460878885316,0.8238702201622248,0.8656966983771684
1788,1548,1423,52064.53557318793,0.8295819935691319,0.8244495944380069,0.8657718120805369
1789,1549,1424,52085.62763223562,0.830117899249732,0.8250289687137891,0.8658468418110676
1790,1550,1425,52106.71969128331,0.8306538049303323,0.8256083429895713,0.8659217877094972
1791,1551,1426,52127.811750331,0.8311897106109325,0.8261877172653534,0.8659966499162479
1792,1552,1427,52148.90380937869,0.8317256162915327,0.8267670915411356,0.8660714285714286
1793,1553,1428,52169.99586842638,0.8322615219721329,0.8273464658169177,0.8661461238148355
1794,1554,1429,52191.087927474066,0.8327974276527331,0.8279258400926999,0.8662207357859532
1795,1555,1430,52212.179986521754,0.8333333333333334,0.828505214368482,0.8662952646239555
1796,1556,1431,52233.27204556944,0.8338692390139335,0.8290845886442642,0.8663697104677061
1797,1557,1432,52254.36410461713,0.8344051446945338,0.8296639629200464,0.8664440734557596
1798,1558,1433,52275.45616366482,0.834941050375134,0.8302433371958285,0.8665183537263627
1799,1559,1434,52296.54822271251,0.8354769560557342,0.8308227114716107,0.8665925514174542
1800,1560,1435,52317.6402817602,0.8360128617363344,0.8314020857473928,0.8666666666666667
1801,1561,1436,52338.73234080789,0.8365487674169346,0.831981460023175,0.866740699611327
1802,1562,1437,52359.82439985558,0.8370846730975349,0.8325608342989571,0.8668146503884573
1803,1563,1438,52380.916458903266,0.837620578778135,0.8331402085747392,0.8668885191347754
1804,1564,1439,52402.008517950955,0.8381564844587353,0.8337195828505214,0.8669623059866962
1805,1565,1440,52423.100576998644,0.8386923901393355,0.8342989571263036,0.8670360110803325
1806,1566,1441,52444.19263604633,0.8392282958199357,0.8348783314020858,0.867109634551495
1807,1567,1442,52465.28469509402,0.8397642015005359,0.8354577056778679,0.8671831765356945
1808,1568,1443,52486.37675414171,0.8403001071811361,0.8360370799536501,0.8672566371681416
1809,1569,1444,52507.4688131894,0.8408360128617364,0.8366164542294322,0.867330016583748
1810,1570,1445,52528.56087223709,0.8413719185423365,0.8371958285052143,0.8674033149171271
1811,1571,1446,52549.65293128478,0.8419078242229368,0.8377752027809965,0.8674765323025952
1812,1572,1447,52570.74499033247,0.842443729903537,0.8383545770567786,0.8675496688741722
1813,1573,1448,52591.837049380156,0.8429796355841372,0.8389339513325609,0.8676227247655819
1814,1574,1449,52612.929108427845,0.8435155412647374,0.839513325608343,0.8676957001102535
1815,1575,1450,52634.021167475534,0.8440514469453376,0.8400926998841252,0.8677685950413223
1816,1576,1451,52655.11322652322,0.8445873526259379,0.8406720741599073,0.8678414096916299
1817,1577,1452,52676.20528557091,0.845123258306538,0.8412514484356894,0.8679141441937259
1818,1578,1453,52697.2973446186,0.8456591639871383,0.8418308227114716,0.8679867986798679
1819,1579,1454,52718.38940366629,0.8461950696677385,0.8424101969872537,0.8680593732820231
1820,1580,1455,52739.48146271398,0.8467309753483387,0.842989571263036,0.8681318681318682
1821,1581,1456,52760.57352176167,0.8472668810289389,0.8435689455388181,0.8682042833607908
1822,1582,1457,52781.66558080936,0.8478027867095391,0.8441483198146003,0.8682766190998902
1823,1583,1458,52802.757639857045,0.8483386923901394,0.8447276940903824,0.8683488754799781
1824,1584,1459,52823.849698904734,0.8488745980707395,0.8453070683661645,0.868421052631579
1825,1585,1460,52844.94175795242,0.8494105037513398,0.8458864426419467,0.8684931506849315
1826,1586,1461,52866.03381700011,0.84994640943194,0.8464658169177288,0.8685651697699891
1827,1587,1462,52887.1258760478,0.8504823151125402,0.847045191193511,0.8686371100164204
1828,1588,1463,52908.21793509549,0.8510182207931404,0.8476245654692932,0.8687089715536105
1829,1589,1464,52929.30999414318,0.8515541264737406,0.8482039397450754,0.8687807545106616
1830,1590,1465,52950.40205319087,0.8520900321543409,0.8487833140208575,0.8688524590163934
1831,1591,1466,52971.49411223856,0.852625937834941,0.8493626882966396,0.8689240851993446
1832,1592,1467,52992.586171286246,0.8531618435155413,0.8499420625724218,0.868995633187773
1833,1593,1468,53013.678230333935,0.8536977491961415,0.8505214368482039,0.8690671031096563
1834,1594,1469,53034.770289381624,0.8542336548767417,0.8511008111239861,0.8691384950926936
1835,1595,1470,53055.86234842931,0.8547695605573419,0.8516801853997682,0.8692098092643051
1836,1596,1471,53076.954407477,0.8553054662379421,0.8522595596755504,0.869281045751634
1837,1597,1472,53098.04646652469,0.8558413719185424,0.8528389339513326,0.869352204681546
1838,1598,1473,53119.13852557238,0.8563772775991425,0.8534183082271147,0.8694232861806311
1839,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8694942903752039
1840,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8690217391304348
1841,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8685497012493211
1842,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8680781758957655
1843,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8676071622354856
1844,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8671366594360087
1845,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8666666666666667
1846,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8661971830985915
1847,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8657282079047104
1848,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8652597402597403
1849,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8647917793401839
1850,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8643243243243244
1851,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8638573743922204
1852,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8633909287257019
1853,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8629249865083648
1854,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8624595469255664
1855,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8619946091644205
1856,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8615301724137931
1857,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8610662358642972
1858,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8606027987082885
1859,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8601398601398601
1860,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8596774193548387
1861,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8592154755507792
1862,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8587540279269602
1863,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8582930756843801
1864,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8578326180257511
1865,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.857372654155496
1866,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8569131832797428
1867,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8564542046063203
1868,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8559957173447538
1869,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.85553772070626
1870,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8550802139037433
1871,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8546231961517905
1872,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8541666666666666
1873,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8537106246663108
1874,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8532550693703308
1875,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8528
1876,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8523454157782516
1877,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.851891315929675
1878,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8514376996805112
1879,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8509845662586483
1880,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.850531914893617
1881,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8500797448165869
1882,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8496280552603613
1883,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8491768454593733
1884,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8487261146496815
1885,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8482758620689655
1886,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8478260869565217
1887,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8473767885532592
1888,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.846927966101695
1889,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8464796188459502
1890,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.846031746031746
1891,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8455843469063987
1892,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.845137420718816
1893,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8446909667194928
1894,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8442449841605069
1895,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8437994722955146
1896,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8433544303797469
1897,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8429098576700053
1898,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8424657534246576
1899,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8420221169036335
1900,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8415789473684211
1901,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8411362440820621
1902,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8406940063091483
1903,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8402522333158171
1904,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8398109243697479
1905,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8393700787401575
1906,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8389296956977964
1907,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8384897745149449
1908,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8380503144654088
1909,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8376113148245155
1910,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8371727748691099
1911,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8367346938775511
1912,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8362970711297071
1913,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8358599059069525
1914,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.835423197492163
1915,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8349869451697128
1916,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8345511482254697
1917,1599,1474,53140.23058462007,0.8569131832797428,0.8539976825028969,0.8341158059467919
