method,alpha,epsilon,budget_type,budget_label,K,search_budget_ratio,critical_hit_count,relay_cascade_hit_count,recall_critical,recall_relay_cascade,precision_at_k,captured_total_load_shed_mw,captured_total_load_shed_ratio,captured_relay_cascade_load_shed_mw,captured_relay_cascade_load_shed_ratio,mean_p_first_topk,median_p_first_topk,mean_p_second_topk,median_p_second_topk,num_low_p_first_high_p_second_hits,critical_hit_count_std,relay_cascade_hit_count_std,recall_critical_std,recall_relay_cascade_std,precision_at_k_std,captured_total_load_shed_mw_std,captured_total_load_shed_ratio_std,captured_relay_cascade_load_shed_mw_std,captured_relay_cascade_load_shed_ratio_std,mean_p_first_topk_std,median_p_first_topk_std,mean_p_second_topk_std,median_p_second_topk_std,num_low_p_first_high_p_second_hits_std
alpha_path_prob_a075_eps1em2,0.75,0.01,percent,0.5%,163,0.005006142506142506,87.0,81.0,0.049600912200684154,0.049300060864272674,0.5337423312883436,3064.6627789158088,0.052451699836277,2873.9034799947017,0.051807650227131616,0.8292738231901842,0.8610104,0.9057127116647966,0.9495362639427184,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,percent,1%,326,0.010012285012285013,143.0,133.0,0.0815279361459521,0.08094948265368229,0.4386503067484663,4992.040358116165,0.08543876482459901,4633.7531727887435,0.08353233338759977,0.7262290593251535,0.6986891,0.827335229132073,0.8624600172042847,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,500,500,0.015356265356265357,221.0,211.0,0.1259977194982896,0.12842361533779673,0.442,7829.695946538392,0.13400523686408128,7471.408761210971,0.1346865454943735,0.61767933514,0.59134614,0.8003371012806892,0.8565903604030609,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,percent,2%,651,0.019993857493857493,283.0,270.0,0.161345496009122,0.16433353621424224,0.434715821812596,9943.824692352373,0.17018854784810716,9511.597893663788,0.17146488746273544,0.5483661613671275,0.5572419,0.7892385835883804,0.860371470451355,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,1000,1000,0.030712530712530713,409.0,388.0,0.2331812998859749,0.2361533779671333,0.409,14289.643988842266,0.24456723996731944,13568.578905355818,0.2445997908075906,0.44993428421700005,0.2958756,0.7678794296532869,0.8528059422969818,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,percent,5%,1628,0.05,631.0,592.0,0.3597491448118586,0.3603164942178941,0.38759213759213756,21527.61027472865,0.3684450243892363,20408.736401118444,0.3679068153843575,0.3610683042518428,0.18479295,0.728582335681785,0.8170573115348816,36.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,2000,2000,0.06142506142506143,764.0,717.0,0.43557582668187,0.43639683505782106,0.382,25976.232597869108,0.4445831901879781,24684.9129242606,0.44499314036449533,0.3287862261235,0.1703118,0.7119008523598314,0.8077597916126251,138.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,percent,10%,3256,0.1,1133.0,1056.0,0.6459521094640821,0.642726719415703,0.34797297297297297,38410.170579938895,0.6573900240443059,36152.974275957895,0.6517270531168871,0.2677508692369472,0.11417961,0.6643923212137961,0.7661673128604889,406.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,5000,5000,0.15356265356265356,1566.0,1480.0,0.8928164196123147,0.9007912355447353,0.3132,52705.17338122752,0.9020489800803064,50302.5910332198,0.9068011712669984,0.2226023786906354,0.08018608,0.6136691915992647,0.7095719873905182,724.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,10000,10000,0.3071253071253071,1736.0,1639.0,0.9897377423033067,0.9975654290931223,0.1736,57994.851571133295,0.9925818160439401,55423.393084146956,0.9991134995631811,0.19286099431457068,0.067005195,0.38824037955268287,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,100,100,0.003071253071253071,59.0,54.0,0.033637400228050174,0.032866707242848445,0.59,2153.17050273792,0.03685151060760071,1977.095303082487,0.03564095406850305,0.888037616,0.95027333,0.9347629910707473,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,percent,0.5%,163,0.005006142506142506,87.0,81.0,0.049600912200684154,0.049300060864272674,0.5337423312883436,3064.6627789158088,0.05245169983627699,2873.9034799947017,0.051807650227131616,0.8292738231901842,0.8610104,0.9057127116647966,0.9495362639427184,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,percent,1%,326,0.010012285012285013,142.0,132.0,0.08095781071835804,0.08034083992696288,0.43558282208588955,4910.681131718868,0.0840463017610405,4552.393946391446,0.08206567649627335,0.7284596620858896,0.6986891,0.8254376714763466,0.8606953918933868,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,500,500,0.015356265356265357,222.0,211.0,0.1265678449258837,0.12842361533779673,0.444,7864.8485790337,0.13460687412766006,7485.785033809306,0.13494570552098156,0.62092150968,0.59134614,0.7964855718016625,0.8512181639671326,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,percent,2%,651,0.019993857493857493,279.0,266.0,0.15906499429874574,0.16189896530736458,0.42857142857142855,9782.120800459707,0.16742098592962665,9349.894001771125,0.1685498630961007,0.5538156930261137,0.5572419,0.7829588605648911,0.852725088596344,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,1000,1000,0.030712530712530713,402.0,381.0,0.2291904218928164,0.23189287888009738,0.402,14049.357112216312,0.24045473035807619,13328.292028729862,0.24026815665736143,0.457427150331,0.32952484,0.7604181630015373,0.8480756878852844,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,percent,5%,1628,0.05,615.0,578.0,0.3506271379703535,0.35179549604382226,0.37776412776412777,20999.852639001678,0.359412453077998,19946.160942582632,0.35956800104132236,0.3701996570675676,0.19251317,0.7139185872249287,0.8024822175502777,19.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,2000,2000,0.06142506142506143,743.0,697.0,0.42360319270239455,0.42422398052343274,0.3715,25217.77864427145,0.43160225166924937,23947.23533055991,0.4316950797229779,0.3386507668835,0.18289208,0.6956461701914668,0.7908896803855896,114.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,percent,10%,3256,0.1,1046.0,971.0,0.5963511972633979,0.5909920876445527,0.32125307125307123,35322.0879008997,0.6045374926451178,33133.049635958836,0.5972870899968814,0.28732747512837836,0.13354996,0.6246224788500394,0.7137792110443115,318.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,5000,5000,0.15356265356265356,1344.0,1255.0,0.766248574686431,0.7638466220328667,0.2688,45020.254382118306,0.7705216005002338,42573.70684937082,0.7674731349463091,0.24794910106968,0.10495003,0.5444011221196502,0.523055911064148,503.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em3,0.75,0.001,fixed,10000,10000,0.3071253071253071,1708.0,1611.0,0.9737742303306728,0.9805234327449787,0.1708,57116.61979427883,0.9775508802218434,54520.02554882558,0.9828285583248058,0.20586796548641267,0.073218614,0.3755280863123946,0.2176549434661865,740.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,100,100,0.003071253071253071,58.0,53.0,0.0330672748004561,0.03225806451612903,0.58,2145.8983139199163,0.036727047104582085,1969.8231142644831,0.035509858846519644,0.8912391137,0.95027333,0.9323399305343628,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,percent,0.5%,163,0.005006142506142506,87.0,81.0,0.049600912200684154,0.049300060864272674,0.5337423312883436,3064.6627789158088,0.052451699836276997,2873.9034799947017,0.051807650227131616,0.8292738231901842,0.8610104,0.9057127116647966,0.9495362639427184,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,percent,1%,326,0.010012285012285013,141.0,131.0,0.08038768529076397,0.07973219720024345,0.4325153374233129,4867.088480480796,0.08330021358666206,4508.801295153375,0.08127983492450996,0.7302601321165645,0.6986891,0.8238125873123942,0.8600262403488159,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,500,500,0.015356265356265357,222.0,211.0,0.1265678449258837,0.12842361533779673,0.444,7864.8485790337,0.1346068741276601,7485.785033809306,0.13494570552098156,0.62169684806,0.59134614,0.7953817477226257,0.8506251275539398,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,percent,2%,651,0.019993857493857493,279.0,266.0,0.15906499429874574,0.16189896530736458,0.42857142857142855,9782.120800459707,0.16742098592962668,9349.894001771125,0.1685498630961007,0.5539075507373272,0.5572419,0.7826179673182799,0.8515721559524536,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,1000,1000,0.030712530712530713,402.0,381.0,0.2291904218928164,0.23189287888009738,0.402,14049.357112216308,0.24045473035807616,13328.292028729862,0.24026815665736143,0.457427150331,0.32952484,0.7604181630015373,0.8480756878852844,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,percent,5%,1628,0.05,616.0,579.0,0.35119726339794755,0.3524041387705417,0.3783783783783784,21007.12482781968,0.35953691658101666,19953.433131400634,0.35969909626330576,0.3713863683316953,0.19251317,0.7123791075492374,0.801125705242157,19.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,2000,2000,0.06142506142506143,743.0,697.0,0.42360319270239455,0.42422398052343274,0.3715,25219.00067939638,0.43162316679896723,23948.457365684844,0.43171710926181195,0.33926530143449996,0.18289208,0.6940794703736901,0.7891974151134491,111.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,percent,10%,3256,0.1,1040.0,966.0,0.5929304446978335,0.5879488740109555,0.3194103194103194,35125.66891702867,0.6011757819684885,32957.40701198478,0.5941207931148997,0.2899553969609951,0.13354996,0.6210940636943851,0.7109832763671875,315.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,5000,5000,0.15356265356265356,1318.0,1229.0,0.7514253135689852,0.7480219111381619,0.2636,44082.012587429635,0.7544635932938848,41635.46505468215,0.7505595179560139,0.25102130023494,0.10501832,0.5371614533655346,0.5104835629463196,481.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em4,0.75,0.0001,fixed,10000,10000,0.3071253071253071,1631.0,1534.0,0.9298745724059293,0.9336579427875837,0.1631,54585.963930686456,0.9342387081097067,51989.36968523321,0.9372086080589482,0.209683942155188,0.08018608,0.36235365385655316,0.19116597622632975,675.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,100,100,0.003071253071253071,58.0,53.0,0.0330672748004561,0.03225806451612903,0.58,2145.8983139199163,0.03672704710458209,1969.8231142644831,0.035509858846519644,0.8912391137,0.95027333,0.9323399305343628,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,percent,0.5%,163,0.005006142506142506,87.0,81.0,0.049600912200684154,0.049300060864272674,0.5337423312883436,3064.6627789158088,0.052451699836277,2873.9034799947017,0.051807650227131616,0.8292738231901842,0.8610104,0.9057127116647966,0.9495362639427184,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,percent,1%,326,0.010012285012285013,141.0,131.0,0.08038768529076397,0.07973219720024345,0.4325153374233129,4867.088480480796,0.08330021358666208,4508.801295153375,0.08127983492450996,0.7302601321165645,0.6986891,0.8238125873123942,0.8600262403488159,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,500,500,0.015356265356265357,222.0,211.0,0.1265678449258837,0.12842361533779673,0.444,7864.8485790337,0.13460687412766012,7485.785033809306,0.13494570552098156,0.62169684806,0.59134614,0.7953817477226257,0.8506251275539398,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,percent,2%,651,0.019993857493857493,279.0,266.0,0.15906499429874574,0.16189896530736458,0.42857142857142855,9782.120800459707,0.16742098592962668,9349.894001771125,0.1685498630961007,0.5539075507373272,0.5572419,0.7826179673182799,0.8515721559524536,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,1000,1000,0.030712530712530713,402.0,381.0,0.2291904218928164,0.23189287888009738,0.402,14049.357112216308,0.24045473035807619,13328.292028729862,0.24026815665736143,0.457427150331,0.32952484,0.7604181630015373,0.8480756878852844,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,percent,5%,1628,0.05,616.0,579.0,0.35119726339794755,0.3524041387705417,0.3783783783783784,21007.12482781968,0.3595369165810167,19953.433131400634,0.35969909626330576,0.3713863683316953,0.19251317,0.7123791075492374,0.801125705242157,19.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,2000,2000,0.06142506142506143,743.0,697.0,0.42360319270239455,0.42422398052343274,0.3715,25219.00067939638,0.4316231667989673,23948.457365684844,0.43171710926181195,0.33932050863950003,0.18289208,0.6938573276028037,0.7891974151134491,111.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,percent,10%,3256,0.1,1037.0,963.0,0.5912200684150513,0.5861229458307973,0.31848894348894347,34992.02260247865,0.5988884254530413,32823.760697434765,0.5917115606662284,0.28999516727733415,0.13354996,0.6205714964742615,0.7109131217002869,312.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,5000,5000,0.15356265356265356,1317.0,1228.0,0.7508551881413911,0.7474132684114425,0.2634,44045.24542484142,0.7538343233496756,41598.697892093944,0.749896718974603,0.25117836588942,0.10501832,0.5366731598827988,0.5098983645439148,480.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em6,0.75,1e-06,fixed,10000,10000,0.3071253071253071,1627.0,1530.0,0.927594070695553,0.931223371880706,0.1627,54418.43604428014,0.9313714685320138,51821.84179882689,0.9341885949643383,0.210103741805679,0.08018608,0.3614354011020158,0.19017693400382996,672.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,100,100,0.003071253071253071,94.0,88.0,0.053591790193842644,0.05356055995130858,0.94,7282.215150898945,0.12463510369426953,6794.059792515154,0.12247602461356581,0.12714072157447,0.040972455,0.9999813556671142,0.9999896883964539,55.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,percent,0.5%,163,0.005006142506142506,156.0,150.0,0.08893956670467502,0.09129640900791236,0.9570552147239264,9175.966812325014,0.15704666113965715,8687.811453941224,0.15661454888035575,0.1128416400961595,0.039674986,0.9999612328465,0.9999544620513916,96.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,percent,1%,326,0.010012285012285013,311.0,304.0,0.17730900798175597,0.18502738892270237,0.9539877300613497,15657.663691752772,0.26798089556454613,15088.149106971683,0.27199297295476266,0.11023019668663804,0.029755248,0.9999218179038697,0.9999213218688965,199.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,500,500,0.015356265356265357,469.0,461.0,0.26738882554161914,0.28058429701765064,0.938,21876.80834248418,0.37442154890584245,21286.517397806118,0.383730509940899,0.110443470257382,0.03140664,0.9997748879194259,0.9998998045921326,291.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,percent,2%,651,0.019993857493857493,532.0,523.0,0.3033067274800456,0.3183201460742544,0.8172043010752689,23774.125750243453,0.40689413409550534,23148.717672272753,0.41730025963639467,0.10729784555125192,0.03140664,0.9986648172277459,0.9997552037239076,335.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,1000,1000,0.030712530712530713,661.0,645.0,0.3768529076396807,0.39257455873402314,0.661,27005.27892936892,0.4621953169344467,26159.481493776246,0.4715750813437829,0.11119751883670599,0.029755248,0.9921404576301575,0.9978501796722412,418.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,percent,5%,1628,0.05,986.0,960.0,0.5621436716077537,0.5842970176506391,0.6056511056511057,36167.266790796486,0.6190027283460282,34994.915909109055,0.630850818674797,0.11048521746331327,0.03140664,0.9689235426577069,0.9810527861118317,618.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,2000,2000,0.06142506142506143,1159.0,1124.0,0.6607753705815279,0.6841144248326233,0.5795,41324.101745659354,0.7072619524990289,39922.61106208227,0.7196820228847723,0.11151976446989749,0.030580944,0.9457761067450047,0.9661130011081696,726.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,percent,10%,3256,0.1,1464.0,1392.0,0.8346636259977195,0.8472306755934267,0.44963144963144963,49405.40111369564,0.8455733816244514,47262.098871547874,0.8519904389209961,0.11542727517523434,0.03140664,0.8425819471899503,0.8832069933414459,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,5000,5000,0.15356265356265356,1705.0,1621.0,0.9720638540478905,0.9866098600121729,0.341,57360.971217489525,0.9817329545410771,55011.96671497075,0.9916967461555339,0.11290372723409542,0.029649075,0.6798706529349089,0.7344274520874023,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps0,0.0,0.0,fixed,10000,10000,0.3071253071253071,1733.0,1637.0,0.9880273660205245,0.9963481436396835,0.1733,57918.088257365984,0.9912680120196076,55390.11202680743,0.9985135443490142,0.11245301273794062,0.029649075,0.39848226435519757,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,100,100,0.003071253071253071,94.0,88.0,0.053591790193842644,0.05356055995130858,0.94,7282.215150898945,0.12463510369426953,6794.059792515154,0.12247602461356581,0.12714072157447,0.040972455,0.9999813556671142,0.9999896883964539,55.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,percent,0.5%,163,0.005006142506142506,156.0,150.0,0.08893956670467502,0.09129640900791236,0.9570552147239264,9175.966812325014,0.15704666113965715,8687.811453941224,0.15661454888035575,0.1128416400961595,0.039674986,0.9999612328465,0.9999544620513916,96.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,percent,1%,326,0.010012285012285013,311.0,304.0,0.17730900798175597,0.18502738892270237,0.9539877300613497,15657.663691752772,0.26798089556454613,15088.149106971683,0.27199297295476266,0.11023019668663804,0.029755248,0.9999218179038697,0.9999213218688965,199.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,500,500,0.015356265356265357,469.0,461.0,0.26738882554161914,0.28058429701765064,0.938,21876.80834248418,0.37442154890584245,21286.517397806118,0.383730509940899,0.110443470257382,0.03140664,0.9997748879194259,0.9998998045921326,291.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,percent,2%,651,0.019993857493857493,532.0,523.0,0.3033067274800456,0.3183201460742544,0.8172043010752689,23774.125750243453,0.40689413409550534,23148.717672272753,0.41730025963639467,0.10729784555125192,0.03140664,0.9986648172277459,0.9997552037239076,335.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,1000,1000,0.030712530712530713,661.0,645.0,0.3768529076396807,0.39257455873402314,0.661,27005.27892936892,0.4621953169344467,26159.481493776246,0.4715750813437829,0.11119751883670599,0.029755248,0.9921404576301575,0.9978501796722412,418.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,percent,5%,1628,0.05,986.0,960.0,0.5621436716077537,0.5842970176506391,0.6056511056511057,36167.266790796486,0.6190027283460282,34994.915909109055,0.630850818674797,0.11048521746331327,0.03140664,0.9689235426577069,0.9810527861118317,618.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,2000,2000,0.06142506142506143,1159.0,1124.0,0.6607753705815279,0.6841144248326233,0.5795,41324.101745659354,0.7072619524990289,39922.61106208227,0.7196820228847723,0.11151976446989749,0.030580944,0.9457761067450047,0.9661130011081696,726.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,percent,10%,3256,0.1,1464.0,1392.0,0.8346636259977195,0.8472306755934267,0.44963144963144963,49405.40111369564,0.8455733816244514,47262.098871547874,0.8519904389209961,0.11542727517523434,0.03140664,0.8425819471899503,0.8832069933414459,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,5000,5000,0.15356265356265356,1705.0,1621.0,0.9720638540478905,0.9866098600121729,0.341,57360.971217489525,0.9817329545410771,55011.96671497075,0.9916967461555339,0.11290372723409542,0.029649075,0.6798706529349089,0.7344274520874023,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em2,0.0,0.01,fixed,10000,10000,0.3071253071253071,1733.0,1637.0,0.9880273660205245,0.9963481436396835,0.1733,57918.088257365984,0.9912680120196076,55390.11202680743,0.9985135443490142,0.11245301273794062,0.029649075,0.39848226435519757,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,100,100,0.003071253071253071,94.0,88.0,0.053591790193842644,0.05356055995130858,0.94,7282.215150898945,0.12463510369426953,6794.059792515154,0.12247602461356581,0.12714072157447,0.040972455,0.9999813556671142,0.9999896883964539,55.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,percent,0.5%,163,0.005006142506142506,156.0,150.0,0.08893956670467502,0.09129640900791236,0.9570552147239264,9175.966812325014,0.15704666113965715,8687.811453941224,0.15661454888035575,0.1128416400961595,0.039674986,0.9999612328465,0.9999544620513916,96.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,percent,1%,326,0.010012285012285013,311.0,304.0,0.17730900798175597,0.18502738892270237,0.9539877300613497,15657.663691752772,0.26798089556454613,15088.149106971683,0.27199297295476266,0.11023019668663804,0.029755248,0.9999218179038697,0.9999213218688965,199.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,500,500,0.015356265356265357,469.0,461.0,0.26738882554161914,0.28058429701765064,0.938,21876.80834248418,0.37442154890584245,21286.517397806118,0.383730509940899,0.110443470257382,0.03140664,0.9997748879194259,0.9998998045921326,291.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,percent,2%,651,0.019993857493857493,532.0,523.0,0.3033067274800456,0.3183201460742544,0.8172043010752689,23774.125750243453,0.40689413409550534,23148.717672272753,0.41730025963639467,0.10729784555125192,0.03140664,0.9986648172277459,0.9997552037239076,335.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,1000,1000,0.030712530712530713,661.0,645.0,0.3768529076396807,0.39257455873402314,0.661,27005.27892936892,0.4621953169344467,26159.481493776246,0.4715750813437829,0.11119751883670599,0.029755248,0.9921404576301575,0.9978501796722412,418.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,percent,5%,1628,0.05,986.0,960.0,0.5621436716077537,0.5842970176506391,0.6056511056511057,36167.266790796486,0.6190027283460282,34994.915909109055,0.630850818674797,0.11048521746331327,0.03140664,0.9689235426577069,0.9810527861118317,618.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,2000,2000,0.06142506142506143,1159.0,1124.0,0.6607753705815279,0.6841144248326233,0.5795,41324.101745659354,0.7072619524990289,39922.61106208227,0.7196820228847723,0.11151976446989749,0.030580944,0.9457761067450047,0.9661130011081696,726.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,percent,10%,3256,0.1,1464.0,1392.0,0.8346636259977195,0.8472306755934267,0.44963144963144963,49405.40111369564,0.8455733816244514,47262.098871547874,0.8519904389209961,0.11542727517523434,0.03140664,0.8425819471899503,0.8832069933414459,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,5000,5000,0.15356265356265356,1705.0,1621.0,0.9720638540478905,0.9866098600121729,0.341,57360.971217489525,0.9817329545410771,55011.96671497075,0.9916967461555339,0.11290372723409542,0.029649075,0.6798706529349089,0.7344274520874023,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em3,0.0,0.001,fixed,10000,10000,0.3071253071253071,1733.0,1637.0,0.9880273660205245,0.9963481436396835,0.1733,57918.088257365984,0.9912680120196076,55390.11202680743,0.9985135443490142,0.11245301273794062,0.029649075,0.39848226435519757,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,fixed,100,100,0.003071253071253071,94.0,88.0,0.053591790193842644,0.05356055995130858,0.94,7282.215150898945,0.12463510369426953,6794.059792515154,0.12247602461356581,0.12714072157447,0.040972455,0.9999813556671142,0.9999896883964539,55.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,percent,0.5%,163,0.005006142506142506,156.0,150.0,0.08893956670467502,0.09129640900791236,0.9570552147239264,9175.966812325014,0.15704666113965715,8687.811453941224,0.15661454888035575,0.1128416400961595,0.039674986,0.9999612328465,0.9999544620513916,96.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,percent,1%,326,0.010012285012285013,311.0,304.0,0.17730900798175597,0.18502738892270237,0.9539877300613497,15657.663691752772,0.26798089556454613,15088.149106971683,0.27199297295476266,0.11023019668663804,0.029755248,0.9999218179038697,0.9999213218688965,199.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,fixed,500,500,0.015356265356265357,469.0,461.0,0.26738882554161914,0.28058429701765064,0.938,21876.80834248418,0.37442154890584245,21286.517397806118,0.383730509940899,0.110443470257382,0.03140664,0.9997748879194259,0.9998998045921326,291.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,percent,2%,651,0.019993857493857493,532.0,523.0,0.3033067274800456,0.3183201460742544,0.8172043010752689,23774.125750243453,0.40689413409550534,23148.717672272753,0.41730025963639467,0.10729784555125192,0.03140664,0.9986648172277459,0.9997552037239076,335.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,fixed,1000,1000,0.030712530712530713,661.0,645.0,0.3768529076396807,0.39257455873402314,0.661,27005.27892936892,0.4621953169344467,26159.481493776246,0.4715750813437829,0.11119751883670599,0.029755248,0.9921404576301575,0.9978501796722412,418.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,percent,5%,1628,0.05,986.0,960.0,0.5621436716077537,0.5842970176506391,0.6056511056511057,36167.266790796486,0.6190027283460282,34994.915909109055,0.630850818674797,0.11048521746331327,0.03140664,0.9689235426577069,0.9810527861118317,618.0,,,,,,,,,,,,,,
alpha_path_prob_a0_eps1em4,0.0,0.0001,fixed,2000,2000,0.06142506142506143,1159.0,1124.0,0.6607753705815279,0.6841144248326233,0.5795,41324.101745659354,0.7072619524990289,39922.61106208227,0.7196820228847723,0.11151976446989749,0.030580944,0.9457761067450047,0.9661130011081696,726.0,,,,,,,,,,,,,,
